Frame,Car_Count,Truck_Count,Bike_Count,Bus_Count,2_Wheeler_Count,3_Wheeler_Count,4_Wheeler_Count,6_Wheeler_Count,Other_Vehicles,Avg_Speed_kmh,Time_To_Cross_sec,Total_Vehicles,Total Vehicles,Vehicle Density
640,0,1,0,0,0,0,1,0,18,41.94949894,21.33333333,19,19,9.16E-06
641,0,0,0,1,0,0,0,1,18,44.51346269,21.36666667,19,18,8.68E-06
642,0,0,0,0,0,0,0,0,19,31.69078224,21.4,19,19,9.16E-06
643,0,0,0,0,0,0,0,0,19,42.9962968,21.43333333,19,19,9.16E-06
644,0,0,0,0,0,0,0,0,19,36.99521301,21.46666667,19,19,9.16E-06
645,0,0,0,0,0,0,0,0,19,37.7108284,21.5,19,19,9.16E-06
646,0,0,0,0,0,0,0,0,19,39.59406222,21.53333333,19,19,9.16E-06
647,0,0,0,0,0,0,0,0,19,42.66192439,21.56666667,19,19,9.16E-06
648,0,0,0,0,0,0,0,0,18,37.62944365,21.6,18,18,8.68E-06
649,0,0,0,0,0,0,0,0,18,48.25152718,21.63333333,18,18,8.68E-06
650,0,0,0,0,0,0,0,0,18,59.58700634,21.66666667,18,18,8.68E-06
651,0,0,0,0,0,0,0,0,18,50.34699008,21.7,18,18,8.68E-06
652,0,0,0,0,0,0,0,0,17,49.42958843,21.73333333,17,17,8.20E-06
653,0,0,0,0,0,0,0,0,17,30.17971457,21.76666667,17,17,8.20E-06
654,0,0,0,0,0,0,0,0,16,43.4488714,21.8,16,16,7.72E-06
655,0,0,0,0,0,0,0,0,16,41.0114032,21.83333333,16,16,7.72E-06
656,0,0,0,0,0,0,0,0,16,30.9820133,21.86666667,16,16,7.72E-06
657,0,0,0,0,0,0,0,0,16,45.02338638,21.9,16,16,7.72E-06
658,0,1,0,0,0,0,1,0,16,32.36406204,21.93333333,17,17,8.20E-06
659,0,0,0,1,0,0,0,1,16,44.72847659,21.96666667,17,16,7.72E-06
660,0,0,0,0,0,0,0,0,17,58.49780181,22,17,17,8.20E-06
661,0,0,0,0,0,0,0,0,17,44.05520611,22.03333333,17,17,8.20E-06
662,0,0,0,0,0,0,0,0,17,38.86808777,22.06666667,17,17,8.20E-06
663,0,0,0,0,0,0,0,0,17,58.01475849,22.1,17,17,8.20E-06
664,0,0,0,0,0,0,0,0,17,49.11930746,22.13333333,17,17,8.20E-06
665,0,2,0,0,0,0,2,0,17,31.45185515,22.16666667,19,19,9.16E-06
666,0,0,0,2,0,0,0,2,17,38.62134923,22.2,19,17,8.20E-06
667,0,0,0,0,0,0,0,0,19,47.45814629,22.23333333,19,19,9.16E-06
668,0,1,0,0,0,0,1,0,19,34.77082339,22.26666667,20,20,9.65E-06
669,0,0,0,1,0,0,0,1,19,58.77350589,22.3,20,19,9.16E-06
670,0,0,0,0,0,0,0,0,20,30.68538855,22.33333333,20,20,9.65E-06
671,0,0,0,0,0,0,0,0,20,36.41007454,22.36666667,20,20,9.65E-06
672,0,0,0,0,0,0,0,0,18,32.85191633,22.4,18,18,8.68E-06
673,0,0,0,0,0,0,0,0,18,41.16487159,22.43333333,18,18,8.68E-06
674,0,0,0,0,0,0,0,0,18,31.2908259,22.46666667,18,18,8.68E-06
675,0,0,0,0,0,0,0,0,18,38.240686,22.5,18,18,8.68E-06
676,0,0,0,0,0,0,0,0,18,57.33837006,22.53333333,18,18,8.68E-06
677,0,1,0,0,0,0,1,0,18,42.65821365,22.56666667,19,19,9.16E-06
678,0,0,0,1,0,0,0,1,18,49.90574836,22.6,19,18,8.68E-06
679,0,0,0,0,0,0,0,0,19,46.46248358,22.63333333,19,19,9.16E-06
680,0,0,0,0,0,0,0,0,19,56.96468029,22.66666667,19,19,9.16E-06
681,0,0,0,0,0,0,0,0,19,34.9096672,22.7,19,19,9.16E-06
682,0,1,0,0,0,0,1,0,19,30.27016943,22.73333333,20,20,9.65E-06
683,0,0,0,1,0,0,0,1,19,56.62207077,22.76666667,20,19,9.16E-06
684,0,0,0,0,0,0,0,0,20,50.84132328,22.8,20,20,9.65E-06
685,0,0,0,0,0,0,0,0,20,58.13876875,22.83333333,20,20,9.65E-06
686,0,0,0,0,0,0,0,0,20,47.92228461,22.86666667,20,20,9.65E-06
687,0,0,0,0,0,0,0,0,19,47.82344257,22.9,19,19,9.16E-06
688,0,0,0,0,0,0,0,0,19,55.17160989,22.93333333,19,19,9.16E-06
689,0,0,0,0,0,0,0,0,19,50.43710223,22.96666667,19,19,9.16E-06
690,0,1,0,0,0,0,1,0,18,42.68987643,23,19,19,9.16E-06
691,0,0,0,1,0,0,0,1,18,30.32270829,23.03333333,19,18,8.68E-06
692,0,0,0,0,0,0,0,0,19,57.51277005,23.06666667,19,19,9.16E-06
693,0,1,0,0,0,0,1,0,19,50.25478116,23.1,20,20,9.65E-06
694,0,0,0,1,0,0,0,1,19,43.33986854,23.13333333,20,19,9.16E-06
695,0,0,0,0,0,0,0,0,20,55.01385064,23.16666667,20,20,9.65E-06
696,0,0,0,0,0,0,0,0,20,54.63904641,23.2,20,20,9.65E-06
697,0,0,0,0,0,0,0,0,20,40.11830276,23.23333333,20,20,9.65E-06
698,0,1,0,0,0,0,1,0,20,47.43805632,23.26666667,21,21,1.01E-05
699,0,0,0,0,0,0,0,0,20,40.24974715,23.3,20,20,9.65E-06
700,0,0,0,0,0,0,0,0,20,50.45109779,23.33333333,20,20,9.65E-06
701,0,0,0,0,0,0,0,0,19,54.41099146,23.36666667,19,19,9.16E-06
702,0,0,0,0,0,0,0,0,19,42.19905264,23.4,19,19,9.16E-06
703,0,0,0,0,0,0,0,0,19,32.94079159,23.43333333,19,19,9.16E-06
704,0,1,0,0,0,0,1,0,19,37.4380974,23.46666667,20,20,9.65E-06
705,0,0,0,1,0,0,0,1,18,50.58910293,23.5,19,18,8.68E-06
706,0,0,0,0,0,0,0,0,16,45.05970942,23.53333333,16,16,7.72E-06
707,0,0,0,0,0,0,0,0,16,58.15971481,23.56666667,16,16,7.72E-06
708,0,0,0,0,0,0,0,0,16,42.65446185,23.6,16,16,7.72E-06
709,0,0,0,0,0,0,0,0,16,54.80339056,23.63333333,16,16,7.72E-06
710,0,0,0,0,0,0,0,0,16,54.90951711,23.66666667,16,16,7.72E-06
711,0,0,0,0,0,0,0,0,16,39.81750936,23.7,16,16,7.72E-06
712,0,0,0,0,0,0,0,0,16,50.7489615,23.73333333,16,16,7.72E-06
713,0,0,0,0,0,0,0,0,16,55.15938035,23.76666667,16,16,7.72E-06
714,0,0,0,0,0,0,0,0,16,32.04350063,23.8,16,16,7.72E-06
715,0,1,0,0,0,0,1,0,16,36.37156046,23.83333333,17,17,8.20E-06
716,0,0,0,1,0,0,0,1,15,56.12762898,23.86666667,16,15,7.23E-06
717,0,0,0,0,0,0,0,0,15,34.06217147,23.9,15,15,7.23E-06
718,0,1,0,0,0,0,1,0,15,30.14772709,23.93333333,16,16,7.72E-06
719,0,0,0,1,0,0,0,1,15,40.18716371,23.96666667,16,15,7.23E-06
720,0,0,0,0,0,0,0,0,16,48.84481323,24,16,16,7.72E-06
721,0,0,0,0,0,0,0,0,16,39.40186075,24.03333333,16,16,7.72E-06
722,0,1,0,0,0,0,1,0,16,55.2303874,24.06666667,17,17,8.20E-06
723,0,0,0,1,0,0,0,1,16,51.22354226,24.1,17,16,7.72E-06
724,0,0,0,0,0,0,0,0,17,54.51201642,24.13333333,17,17,8.20E-06
725,0,0,0,0,0,0,0,0,17,58.27010882,24.16666667,17,17,8.20E-06
726,0,0,0,0,0,0,0,0,17,46.61390865,24.2,17,17,8.20E-06
727,0,0,0,0,0,0,0,0,17,50.71169309,24.23333333,17,17,8.20E-06
728,0,1,0,0,0,0,1,0,17,35.10521838,24.26666667,18,18,8.68E-06
729,0,0,0,1,0,0,0,1,17,30.1387184,24.3,18,17,8.20E-06
730,0,0,0,0,0,0,0,0,18,35.17771721,24.33333333,18,18,8.68E-06
731,0,0,0,0,0,0,0,0,18,58.48480774,24.36666667,18,18,8.68E-06
732,0,0,1,0,1,0,0,0,17,36.26716543,24.4,18,17,8.20E-06
733,0,0,0,0,0,0,0,0,17,37.10423108,24.43333333,17,17,8.20E-06
734,0,1,0,0,0,0,1,0,17,31.05884052,24.46666667,18,18,8.68E-06
735,0,0,0,1,0,0,0,1,16,58.71743624,24.5,17,16,7.72E-06
736,0,0,0,0,0,0,0,0,17,57.86786246,24.53333333,17,17,8.20E-06
737,0,0,0,0,0,0,0,0,17,48.92260663,24.56666667,17,17,8.20E-06
738,0,0,0,0,0,0,0,0,17,44.34990119,24.6,17,17,8.20E-06
739,0,0,0,0,0,0,0,0,17,40.72484653,24.63333333,17,17,8.20E-06
740,0,1,0,0,0,0,1,0,16,55.37908012,24.66666667,17,17,8.20E-06
741,0,0,0,1,0,0,0,1,16,31.85974967,24.7,17,16,7.72E-06
742,0,0,0,0,0,0,0,0,17,54.45883206,24.73333333,17,17,8.20E-06
743,0,0,0,0,0,0,0,0,16,52.42855031,24.76666667,16,16,7.72E-06
744,0,0,0,0,0,0,0,0,16,58.68612774,24.8,16,16,7.72E-06
745,0,1,0,0,0,0,1,0,17,46.12415378,24.83333333,18,18,8.68E-06
746,0,0,0,1,0,0,0,1,17,38.71460928,24.86666667,18,17,8.20E-06
747,0,0,0,0,0,0,0,0,18,50.40174155,24.9,18,18,8.68E-06
748,0,0,0,0,0,0,0,0,17,51.96854357,24.93333333,17,17,8.20E-06
749,0,0,0,0,0,0,0,0,17,56.47136286,24.96666667,17,17,8.20E-06
750,0,0,0,0,0,0,0,0,17,55.63366358,25,17,17,8.20E-06
751,0,0,0,0,0,0,0,0,17,55.4016055,25.03333333,17,17,8.20E-06
752,0,0,0,0,0,0,0,0,16,34.16801267,25.06666667,16,16,7.72E-06
753,0,0,0,0,0,0,0,0,16,53.51323075,25.1,16,16,7.72E-06
754,0,0,0,0,0,0,0,0,16,40.11264105,25.13333333,16,16,7.72E-06
755,1,0,0,0,0,0,1,0,15,44.53427961,25.16666667,16,16,7.72E-06
756,0,0,0,0,0,0,0,0,15,31.79634846,25.2,15,15,7.23E-06
757,0,0,0,0,0,0,0,0,15,40.5366331,25.23333333,15,15,7.23E-06
758,0,0,0,0,0,0,0,0,15,57.33473745,25.26666667,15,15,7.23E-06
759,0,0,0,0,0,0,0,0,15,37.78320885,25.3,15,15,7.23E-06
760,0,0,0,0,0,0,0,0,15,35.88751912,25.33333333,15,15,7.23E-06
761,0,1,0,0,0,0,1,0,15,51.64227296,25.36666667,16,16,7.72E-06
762,0,0,0,1,0,0,0,1,14,49.50750214,25.4,15,14,6.75E-06
763,0,1,0,0,0,0,1,0,14,50.29665048,25.43333333,15,15,7.23E-06
764,0,0,0,1,0,0,0,1,14,34.96232346,25.46666667,15,14,6.75E-06
765,0,0,0,0,0,0,0,0,14,40.98005829,25.5,14,14,6.75E-06
766,0,0,0,0,0,0,0,0,14,59.43263846,25.53333333,14,14,6.75E-06
767,0,1,0,0,0,0,1,0,14,31.4883479,25.56666667,15,15,7.23E-06
768,0,0,0,1,0,0,0,1,14,57.4764389,25.6,15,14,6.75E-06
769,0,1,0,0,0,0,1,0,15,37.45086229,25.63333333,16,16,7.72E-06
770,0,0,0,1,0,0,0,1,15,53.48823371,25.66666667,16,15,7.23E-06
771,0,0,0,0,0,0,0,0,16,34.7286261,25.7,16,16,7.72E-06
772,0,0,0,0,0,0,0,0,16,32.88014642,25.73333333,16,16,7.72E-06
773,0,0,0,0,0,0,0,0,16,56.19993085,25.76666667,16,16,7.72E-06
774,0,0,0,0,0,0,0,0,16,53.57370445,25.8,16,16,7.72E-06
775,0,0,0,0,0,0,0,0,16,38.14867455,25.83333333,16,16,7.72E-06
776,0,0,0,0,0,0,0,0,16,55.66234992,25.86666667,16,16,7.72E-06
777,0,0,0,0,0,0,0,0,16,36.01410446,25.9,16,16,7.72E-06
778,0,0,0,0,0,0,0,0,16,56.20320883,25.93333333,16,16,7.72E-06
779,0,0,0,0,0,0,0,0,16,57.91136589,25.96666667,16,16,7.72E-06
780,0,0,0,0,0,0,0,0,16,31.48452891,26,16,16,7.72E-06
781,0,1,0,0,0,0,1,0,16,39.63320032,26.03333333,17,17,8.20E-06
782,0,0,0,1,0,0,0,1,16,30.10201578,26.06666667,17,16,7.72E-06
783,0,0,0,0,0,0,0,0,17,44.58581417,26.1,17,17,8.20E-06
784,0,0,0,0,0,0,0,0,17,52.85843445,26.13333333,17,17,8.20E-06
785,0,1,0,0,0,0,1,0,16,54.21446651,26.16666667,17,17,8.20E-06
786,0,0,0,1,0,0,0,1,16,49.17396514,26.2,17,16,7.72E-06
787,0,0,0,0,0,0,0,0,17,35.49685409,26.23333333,17,17,8.20E-06
788,0,0,0,0,0,0,0,0,17,55.4125489,26.26666667,17,17,8.20E-06
789,0,0,0,0,0,0,0,0,17,39.2540328,26.3,17,17,8.20E-06
790,0,0,0,0,0,0,0,0,17,45.9218704,26.33333333,17,17,8.20E-06
791,0,0,0,0,0,0,0,0,17,58.08977,26.36666667,17,17,8.20E-06
792,0,0,0,0,0,0,0,0,17,45.36332845,26.4,17,17,8.20E-06
793,0,0,0,0,0,0,0,0,17,54.65754057,26.43333333,17,17,8.20E-06
794,0,0,0,0,0,0,0,0,17,30.07749967,26.46666667,17,17,8.20E-06
795,0,0,0,0,0,0,0,0,16,34.30337715,26.5,16,16,7.72E-06
796,0,0,0,0,0,0,0,0,16,38.82242097,26.53333333,16,16,7.72E-06
797,0,0,0,0,0,0,0,0,15,35.84263135,26.56666667,15,15,7.23E-06
798,0,1,0,0,0,0,1,0,15,39.25098368,26.6,16,16,7.72E-06
799,0,0,0,1,0,0,0,1,15,40.46159329,26.63333333,16,15,7.23E-06
800,0,1,0,0,0,0,1,0,16,42.97570694,26.66666667,17,17,8.20E-06
801,0,0,0,1,0,0,0,1,16,48.74427829,26.7,17,16,7.72E-06
802,0,0,0,0,0,0,0,0,17,43.87947909,26.73333333,17,17,8.20E-06
803,0,0,0,0,0,0,0,0,16,53.3690305,26.76666667,16,16,7.72E-06
804,0,0,0,0,0,0,0,0,16,50.19887647,26.8,16,16,7.72E-06
805,0,0,0,0,0,0,0,0,16,53.10320359,26.83333333,16,16,7.72E-06
806,0,0,0,0,0,0,0,0,16,30.23926022,26.86666667,16,16,7.72E-06
807,0,0,0,0,0,0,0,0,15,33.74107752,26.9,15,15,7.23E-06
808,0,0,0,0,0,0,0,0,15,46.47399574,26.93333333,15,15,7.23E-06
809,0,0,0,0,0,0,0,0,15,34.63230742,26.96666667,15,15,7.23E-06
810,0,0,0,0,0,0,0,0,14,37.21930468,27,14,14,6.75E-06
811,0,1,0,0,0,0,1,0,14,55.76806254,27.03333333,15,15,7.23E-06
812,0,0,0,1,0,0,0,1,13,44.7859814,27.06666667,14,13,6.27E-06
813,0,0,0,0,0,0,0,0,14,36.68660622,27.1,14,14,6.75E-06
814,0,0,1,0,1,0,0,0,13,51.77087549,27.13333333,14,13,6.27E-06
815,0,0,0,0,0,0,0,0,13,32.61199266,27.16666667,13,13,6.27E-06
816,0,0,0,0,0,0,0,0,13,55.52783948,27.2,13,13,6.27E-06
817,0,0,0,0,0,0,0,0,13,36.89330964,27.23333333,13,13,6.27E-06
818,0,0,0,0,0,0,0,0,13,32.45496886,27.26666667,13,13,6.27E-06
819,0,0,0,0,0,0,0,0,13,38.64271044,27.3,13,13,6.27E-06
820,0,0,0,0,0,0,0,0,13,45.86673842,27.33333333,13,13,6.27E-06
821,0,0,0,0,0,0,0,0,11,47.23700159,27.36666667,11,11,5.30E-06
822,0,0,0,0,0,0,0,0,11,44.93845387,27.4,11,11,5.30E-06
823,0,0,0,0,0,0,0,0,11,36.93024312,27.43333333,11,11,5.30E-06
824,0,0,0,0,0,0,0,0,11,48.72126076,27.46666667,11,11,5.30E-06
825,0,1,0,0,0,0,1,0,10,38.41825241,27.5,11,11,5.30E-06
826,0,0,0,1,0,0,0,1,10,31.50662475,27.53333333,11,10,4.82E-06
827,0,0,0,0,0,0,0,0,10,37.2285291,27.56666667,10,10,4.82E-06
828,0,0,0,0,0,0,0,0,10,41.53377547,27.6,10,10,4.82E-06
829,0,0,0,0,0,0,0,0,10,55.92078371,27.63333333,10,10,4.82E-06
830,0,0,0,0,0,0,0,0,10,50.83473793,27.66666667,10,10,4.82E-06
831,0,0,0,0,0,0,0,0,9,45.41194209,27.7,9,9,4.34E-06
832,0,0,0,0,0,0,0,0,9,34.32708972,27.73333333,9,9,4.34E-06
833,0,0,0,0,0,0,0,0,9,57.56893735,27.76666667,9,9,4.34E-06
834,0,0,0,0,0,0,0,0,9,36.22686746,27.8,9,9,4.34E-06
835,0,0,0,0,0,0,0,0,9,42.16264549,27.83333333,9,9,4.34E-06
836,0,0,0,0,0,0,0,0,9,39.71079367,27.86666667,9,9,4.34E-06
837,0,0,0,0,0,0,0,0,9,37.23204441,27.9,9,9,4.34E-06
838,0,0,0,0,0,0,0,0,9,43.29074035,27.93333333,9,9,4.34E-06
839,0,0,0,0,0,0,0,0,9,57.24949884,27.96666667,9,9,4.34E-06
840,0,0,0,0,0,0,0,0,9,51.34583311,28,9,9,4.34E-06
841,0,0,0,0,0,0,0,0,9,52.48636719,28.03333333,9,9,4.34E-06
842,0,0,0,0,0,0,0,0,9,57.48552361,28.06666667,9,9,4.34E-06
843,0,1,0,0,0,0,1,0,8,33.54300109,28.1,9,9,4.34E-06
844,0,0,0,1,0,0,0,1,8,41.35248164,28.13333333,9,8,3.86E-06
845,0,0,0,0,0,0,0,0,9,36.89353516,28.16666667,9,9,4.34E-06
846,0,0,0,0,0,0,0,0,9,41.20007902,28.2,9,9,4.34E-06
847,0,0,0,0,0,0,0,0,10,31.26984542,28.23333333,10,10,4.82E-06
848,0,0,0,0,0,0,0,0,10,53.52702378,28.26666667,10,10,4.82E-06
849,0,0,0,0,0,0,0,0,10,37.88665362,28.3,10,10,4.82E-06
850,0,0,0,0,0,0,0,0,9,42.72845066,28.33333333,9,9,4.34E-06
851,0,0,0,0,0,0,0,0,9,50.71382386,28.36666667,9,9,4.34E-06
852,0,0,0,0,0,0,0,0,9,55.04330416,28.4,9,9,4.34E-06
853,0,1,0,0,0,0,1,0,9,47.63039099,28.43333333,10,10,4.82E-06
854,0,0,0,1,0,0,0,1,9,33.4852842,28.46666667,10,9,4.34E-06
855,0,0,0,0,0,0,0,0,10,41.15806191,28.5,10,10,4.82E-06
856,0,0,0,0,0,0,0,0,10,46.77231627,28.53333333,10,10,4.82E-06
857,0,0,0,0,0,0,0,0,10,50.8163549,28.56666667,10,10,4.82E-06
858,0,1,0,0,0,0,1,0,9,58.78634311,28.6,10,10,4.82E-06
859,0,0,0,1,0,0,0,1,9,32.94660381,28.63333333,10,9,4.34E-06
860,0,1,0,0,0,0,1,0,9,56.52078506,28.66666667,10,10,4.82E-06
861,0,1,0,1,0,0,1,1,10,33.54279408,28.7,12,11,5.30E-06
862,0,1,0,1,0,0,1,1,11,35.54634971,28.73333333,13,12,5.79E-06
863,0,0,0,1,0,0,0,1,12,49.23492671,28.76666667,13,12,5.79E-06
864,0,0,0,0,0,0,0,0,13,59.71429938,28.8,13,13,6.27E-06
865,0,0,0,0,0,0,0,0,12,42.60282814,28.83333333,12,12,5.79E-06
866,0,0,0,0,0,0,0,0,10,53.55309811,28.86666667,10,10,4.82E-06
867,0,0,0,0,0,0,0,0,10,48.17112839,28.9,10,10,4.82E-06
868,0,0,0,0,0,0,0,0,10,52.32818282,28.93333333,10,10,4.82E-06
869,0,0,0,0,0,0,0,0,10,37.98373685,28.96666667,10,10,4.82E-06
870,0,0,0,0,0,0,0,0,10,41.43293993,29,10,10,4.82E-06
871,0,1,0,0,0,0,1,0,9,50.63556449,29.03333333,10,10,4.82E-06
872,0,0,0,1,0,0,0,1,9,38.00899256,29.06666667,10,9,4.34E-06
873,0,0,0,0,0,0,0,0,10,44.93929275,29.1,10,10,4.82E-06
874,0,0,0,0,0,0,0,0,10,36.64794025,29.13333333,10,10,4.82E-06
875,0,0,0,0,0,0,0,0,10,48.4716835,29.16666667,10,10,4.82E-06
876,0,0,0,0,0,0,0,0,10,34.38552912,29.2,10,10,4.82E-06
877,0,0,0,0,0,0,0,0,10,46.73662596,29.23333333,10,10,4.82E-06
878,0,0,0,0,0,0,0,0,10,57.77778032,29.26666667,10,10,4.82E-06
879,0,0,0,0,0,0,0,0,10,51.07998401,29.3,10,10,4.82E-06
880,0,1,0,0,0,0,1,0,10,56.33420203,29.33333333,11,11,5.30E-06
881,0,1,0,1,0,0,1,1,9,38.23602798,29.36666667,11,10,4.82E-06
882,0,0,0,1,0,0,0,1,10,50.64896982,29.4,11,10,4.82E-06
883,0,0,0,0,0,0,0,0,11,51.40929538,29.43333333,11,11,5.30E-06
884,0,0,0,0,0,0,0,0,11,47.13990477,29.46666667,11,11,5.30E-06
885,0,1,0,0,0,0,1,0,11,30.42389042,29.5,12,12,5.79E-06
886,0,0,0,1,0,0,0,1,11,50.48533578,29.53333333,12,11,5.30E-06
887,0,0,0,0,0,0,0,0,11,38.73830786,29.56666667,11,11,5.30E-06
888,0,0,0,0,0,0,0,0,11,41.7653757,29.6,11,11,5.30E-06
889,0,1,0,0,0,0,1,0,11,59.59514559,29.63333333,12,12,5.79E-06
890,0,0,0,1,0,0,0,1,11,52.11410691,29.66666667,12,11,5.30E-06
891,0,0,0,0,0,0,0,0,11,35.0000382,29.7,11,11,5.30E-06
892,0,1,0,0,0,0,1,0,11,59.3066075,29.73333333,12,12,5.79E-06
893,0,0,0,1,0,0,0,1,11,55.95799956,29.76666667,12,11,5.30E-06
894,0,0,0,0,0,0,0,0,12,57.85044422,29.8,12,12,5.79E-06
895,0,0,0,0,0,0,0,0,12,34.7907073,29.83333333,12,12,5.79E-06
896,0,1,0,0,0,0,1,0,12,47.39638926,29.86666667,13,13,6.27E-06
897,0,0,0,1,0,0,0,1,11,31.29172643,29.9,12,11,5.30E-06
898,0,0,0,0,0,0,0,0,12,38.18748176,29.93333333,12,12,5.79E-06
899,0,0,0,0,0,0,0,0,12,38.42350244,29.96666667,12,12,5.79E-06
900,0,0,0,0,0,0,0,0,11,36.22721465,30,11,11,5.30E-06
901,0,0,0,0,0,0,0,0,11,43.85066883,30.03333333,11,11,5.30E-06
902,0,0,0,0,0,0,0,0,11,59.29575941,30.06666667,11,11,5.30E-06
903,0,0,0,0,0,0,0,0,11,43.36695805,30.1,11,11,5.30E-06
904,0,1,0,0,0,0,1,0,10,37.84845615,30.13333333,11,11,5.30E-06
905,0,0,0,1,0,0,0,1,10,56.39661339,30.16666667,11,10,4.82E-06
906,0,0,0,0,0,0,0,0,11,39.30184048,30.2,11,11,5.30E-06
907,0,0,0,0,0,0,0,0,11,49.89564627,30.23333333,11,11,5.30E-06
908,0,0,0,0,0,0,0,0,11,51.9817372,30.26666667,11,11,5.30E-06
909,0,0,0,0,0,0,0,0,11,53.12441772,30.3,11,11,5.30E-06
910,0,0,0,0,0,0,0,0,11,46.10165884,30.33333333,11,11,5.30E-06
911,0,0,0,0,0,0,0,0,11,46.15635203,30.36666667,11,11,5.30E-06
912,0,1,0,0,0,0,1,0,12,33.21800926,30.4,13,13,6.27E-06
913,0,0,0,1,0,0,0,1,12,37.11995896,30.43333333,13,12,5.79E-06
914,0,0,0,0,0,0,0,0,13,30.61317014,30.46666667,13,13,6.27E-06
915,0,0,0,0,0,0,0,0,13,47.8124688,30.5,13,13,6.27E-06
916,0,1,0,0,0,0,1,0,13,33.28152272,30.53333333,14,14,6.75E-06
917,0,0,0,1,0,0,0,1,13,35.35290781,30.56666667,14,13,6.27E-06
918,0,0,0,0,0,0,0,0,14,38.25942738,30.6,14,14,6.75E-06
919,0,1,0,0,0,0,1,0,14,44.48336979,30.63333333,15,15,7.23E-06
920,0,0,0,1,0,0,0,1,14,48.27388483,30.66666667,15,14,6.75E-06
921,0,0,0,0,0,0,0,0,14,42.9803359,30.7,14,14,6.75E-06
922,0,0,0,0,0,0,0,0,14,55.38494632,30.73333333,14,14,6.75E-06
923,0,1,0,0,0,0,1,0,14,47.95976277,30.76666667,15,15,7.23E-06
924,0,0,0,1,0,0,0,1,14,56.33743384,30.8,15,14,6.75E-06
925,0,0,0,0,0,0,0,0,15,38.65299435,30.83333333,15,15,7.23E-06
926,0,0,0,0,0,0,0,0,15,57.647676,30.86666667,15,15,7.23E-06
927,0,0,0,0,0,0,0,0,15,30.55838824,30.9,15,15,7.23E-06
928,0,0,0,0,0,0,0,0,15,37.75014521,30.93333333,15,15,7.23E-06
929,0,0,0,0,0,0,0,0,15,30.75615742,30.96666667,15,15,7.23E-06
930,0,0,0,0,0,0,0,0,15,34.54455877,31,15,15,7.23E-06
931,0,1,0,0,0,0,1,0,15,44.76944235,31.03333333,16,16,7.72E-06
932,0,0,0,1,0,0,0,1,15,32.7916075,31.06666667,16,15,7.23E-06
933,0,0,0,0,0,0,0,0,16,34.60500377,31.1,16,16,7.72E-06
934,0,0,0,0,0,0,0,0,16,42.15209695,31.13333333,16,16,7.72E-06
935,0,1,0,0,0,0,1,0,16,52.7888725,31.16666667,17,17,8.20E-06
936,0,0,0,1,0,0,0,1,15,36.44038514,31.2,16,15,7.23E-06
937,0,0,0,0,0,0,0,0,16,58.17728609,31.23333333,16,16,7.72E-06
938,0,0,0,0,0,0,0,0,16,30.57950381,31.26666667,16,16,7.72E-06
939,0,0,0,0,0,0,0,0,15,42.99187603,31.3,15,15,7.23E-06
940,0,0,0,0,0,0,0,0,15,42.84583709,31.33333333,15,15,7.23E-06
941,0,0,0,0,0,0,0,0,15,40.94464031,31.36666667,15,15,7.23E-06
942,0,0,0,0,0,0,0,0,15,41.37435694,31.4,15,15,7.23E-06
943,0,0,0,0,0,0,0,0,15,33.00654123,31.43333333,15,15,7.23E-06
944,0,1,0,0,0,0,1,0,15,59.68922357,31.46666667,16,16,7.72E-06
945,0,0,0,1,0,0,0,1,14,49.92134375,31.5,15,14,6.75E-06
946,0,0,0,0,0,0,0,0,15,44.21092637,31.53333333,15,15,7.23E-06
947,0,0,0,0,0,0,0,0,14,45.5242314,31.56666667,14,14,6.75E-06
948,0,0,0,0,0,0,0,0,14,30.13858594,31.6,14,14,6.75E-06
949,0,0,0,0,0,0,0,0,14,59.29181008,31.63333333,14,14,6.75E-06
950,0,0,0,0,0,0,0,0,14,56.86033132,31.66666667,14,14,6.75E-06
951,0,0,0,0,0,0,0,0,14,39.5252507,31.7,14,14,6.75E-06
952,0,0,0,0,0,0,0,0,14,37.08152616,31.73333333,14,14,6.75E-06
953,0,0,0,0,0,0,0,0,14,37.11008748,31.76666667,14,14,6.75E-06
954,0,0,0,0,0,0,0,0,14,41.96612846,31.8,14,14,6.75E-06
955,0,0,0,0,0,0,0,0,14,45.93298055,31.83333333,14,14,6.75E-06
956,0,0,0,0,0,0,0,0,14,45.180173,31.86666667,14,14,6.75E-06
957,0,0,0,0,0,0,0,0,14,53.11834158,31.9,14,14,6.75E-06
958,0,0,0,0,0,0,0,0,14,47.63830133,31.93333333,14,14,6.75E-06
959,0,0,0,0,0,0,0,0,14,46.35510416,31.96666667,14,14,6.75E-06
960,0,1,1,0,1,0,1,0,13,59.4109302,32,15,14,6.75E-06
961,0,0,0,1,0,0,0,1,13,48.41931001,32.03333333,14,13,6.27E-06
962,0,0,0,0,0,0,0,0,13,36.38959971,32.06666667,13,13,6.27E-06
963,0,0,0,0,0,0,0,0,12,36.57643684,32.1,12,12,5.79E-06
964,0,0,0,0,0,0,0,0,12,46.51350113,32.13333333,12,12,5.79E-06
965,0,0,0,0,0,0,0,0,12,57.67762292,32.16666667,12,12,5.79E-06
966,0,0,0,0,0,0,0,0,12,43.38311424,32.2,12,12,5.79E-06
967,0,0,0,0,0,0,0,0,12,55.90149605,32.23333333,12,12,5.79E-06
